,timestamp,level,site,lat,lon,ref
186,2022-09-15 07:50:00,60.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
187,2022-09-15 08:00:00,58.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
188,2022-09-15 08:10:00,57.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
189,2022-09-15 08:20:00,56.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
190,2022-09-15 08:30:00,55.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
191,2022-09-15 08:40:00,55.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
192,2022-09-15 08:50:00,55.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
193,2022-09-15 09:00:00,55.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
194,2022-09-15 09:10:00,57.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
195,2022-09-15 09:20:00,59.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
196,2022-09-15 09:30:00,61.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
197,2022-09-15 09:40:00,65.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
198,2022-09-15 09:50:00,68.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
199,2022-09-15 10:00:00,72.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
200,2022-09-15 10:10:00,76.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
201,2022-09-15 10:20:00,80.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
202,2022-09-15 10:30:00,84.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
203,2022-09-15 10:40:00,88.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
204,2022-09-15 10:50:00,91.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
205,2022-09-15 11:00:00,95.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
206,2022-09-15 11:10:00,99.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
207,2022-09-15 11:20:00,103.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
208,2022-09-15 11:30:00,107.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
209,2022-09-15 11:40:00,111.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
210,2022-09-15 11:50:00,115.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
211,2022-09-15 12:00:00,119.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
212,2022-09-15 12:10:00,123.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
213,2022-09-15 12:20:00,127.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
214,2022-09-15 12:30:00,131.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
215,2022-09-15 12:40:00,135.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
216,2022-09-15 12:50:00,139.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
217,2022-09-15 13:00:00,143.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
218,2022-09-15 13:10:00,146.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
219,2022-09-15 13:20:00,149.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
220,2022-09-15 13:30:00,152.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
221,2022-09-15 13:40:00,155.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
222,2022-09-15 13:50:00,157.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
223,2022-09-15 14:00:00,159.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
224,2022-09-15 14:10:00,160.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
225,2022-09-15 14:20:00,162.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
226,2022-09-15 14:30:00,163.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
227,2022-09-15 14:40:00,164.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
228,2022-09-15 14:50:00,165.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
229,2022-09-15 15:00:00,166.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
230,2022-09-15 15:10:00,166.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
231,2022-09-15 15:20:00,166.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
232,2022-09-15 15:30:00,165.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
233,2022-09-15 15:40:00,165.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
234,2022-09-15 15:50:00,164.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
235,2022-09-15 16:00:00,162.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
236,2022-09-15 16:10:00,160.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
237,2022-09-15 16:20:00,158.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
238,2022-09-15 16:30:00,155.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
239,2022-09-15 16:40:00,151.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
240,2022-09-15 16:50:00,148.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
241,2022-09-15 17:00:00,145.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
242,2022-09-15 17:10:00,141.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
243,2022-09-15 17:20:00,137.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
244,2022-09-15 17:30:00,132.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
245,2022-09-15 17:40:00,128.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
246,2022-09-15 17:50:00,123.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
247,2022-09-15 18:00:00,119.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
248,2022-09-15 18:10:00,114.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
249,2022-09-15 18:20:00,110.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
250,2022-09-15 18:30:00,105.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
251,2022-09-15 18:40:00,100.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
252,2022-09-15 18:50:00,96.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
253,2022-09-15 19:00:00,92.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
254,2022-09-15 19:10:00,89.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
255,2022-09-15 19:20:00,86.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
256,2022-09-15 19:30:00,83.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
257,2022-09-15 19:40:00,80.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
258,2022-09-15 19:50:00,78.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
259,2022-09-15 20:00:00,76.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
260,2022-09-15 20:10:00,74.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
261,2022-09-15 20:20:00,73.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
262,2022-09-15 20:30:00,72.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
263,2022-09-15 20:40:00,71.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
264,2022-09-15 20:50:00,70.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
265,2022-09-15 21:00:00,70.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
266,2022-09-15 21:10:00,71.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
267,2022-09-15 21:20:00,72.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
268,2022-09-15 21:30:00,73.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
269,2022-09-15 21:40:00,75.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
270,2022-09-15 21:50:00,77.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
271,2022-09-15 22:00:00,80.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
272,2022-09-15 22:10:00,83.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
273,2022-09-15 22:20:00,85.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
274,2022-09-15 22:30:00,88.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
275,2022-09-15 22:40:00,91.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
276,2022-09-15 22:50:00,94.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
277,2022-09-15 23:00:00,97.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
278,2022-09-15 23:10:00,100.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
279,2022-09-15 23:20:00,103.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
280,2022-09-15 23:30:00,106.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
281,2022-09-15 23:40:00,109.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
282,2022-09-15 23:50:00,112.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
283,2022-09-16 00:00:00,116.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
284,2022-09-16 00:10:00,119.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
285,2022-09-16 00:20:00,123.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
286,2022-09-16 00:30:00,127.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
287,2022-09-16 00:40:00,130.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
288,2022-09-16 00:50:00,134.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
289,2022-09-16 01:00:00,137.9,BGO,60.39804600,5.32048700,CD (Chart Datum)
290,2022-09-15 01:00:00,177.0,BOO,67.29233000,14.39977000,CD (Chart Datum)
291,2022-09-15 01:10:00,185.8,BOO,67.29233000,14.39977000,CD (Chart Datum)
292,2022-09-15 01:20:00,194.6,BOO,67.29233000,14.39977000,CD (Chart Datum)
293,2022-09-15 01:30:00,203.4,BOO,67.29233000,14.39977000,CD (Chart Datum)
294,2022-09-15 01:40:00,212.2,BOO,67.29233000,14.39977000,CD (Chart Datum)
295,2022-09-15 01:50:00,221.0,BOO,67.29233000,14.39977000,CD (Chart Datum)
296,2022-09-15 02:00:00,229.7,BOO,67.29233000,14.39977000,CD (Chart Datum)
297,2022-09-15 02:10:00,238.0,BOO,67.29233000,14.39977000,CD (Chart Datum)
298,2022-09-15 02:20:00,245.9,BOO,67.29233000,14.39977000,CD (Chart Datum)
299,2022-09-15 02:30:00,253.6,BOO,67.29233000,14.39977000,CD (Chart Datum)
300,2022-09-15 02:40:00,260.9,BOO,67.29233000,14.39977000,CD (Chart Datum)
